LDA6Topic4,LDA9Topic2,LDA11Topic4,LDA11Topic10,LDA12Topic1,LDA12Topic2,LDA12Topic6,LDA12Topic11,LDA13Topic11,LDA14Topic10,LDA17Topic7,LDA17Topic12,LDA19Topic15
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.166666667,0.007751938,0.007633588,0.312977099,0.007575758,0.007575758,0.007575758,0.007575758,0.007518797,0.007462687,0.00729927,0.00729927,0.438848921
0.039179104,0.001855288,0.223659889,0.242144177,0.001845018,0.001845018,0.444649446,0.001845018,0.001841621,0.001838235,0.166361974,0.001828154,0.001821494
0.0625,0.052631579,0.523809524,0.047619048,0.045454545,0.045454545,0.5,0.045454545,0.043478261,0.041666667,0.407407407,0.037037037,0.034482759
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.632653061
0.891304348,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.484126984,0.162790698,0.083969466,0.007633588,0.007575758,0.007575758,0.007575758,0.234848485,0.007518797,0.007462687,0.00729927,0.00729927,0.007194245
0.00122549,0.318681319,0.305724726,0.683313033,0.001216545,0.001216545,0.001216545,0.001216545,0.001215067,0.001213592,0.013301088,0.00120919,0.001206273
0.154135338,0.226765799,0.003690037,0.114391144,0.113970588,0.408088235,0.003676471,0.003676471,0.003663004,0.003649635,0.003610108,0.003610108,0.039426523
0.011134677,0.000529381,0.069275516,0.000528821,0.000528541,0.000528541,0.640063425,0.000528541,0.000528262,0.317317846,0.021613073,0.000527148,0.011058452
0.010416667,0.01010101,0.00990099,0.00990099,0.107843137,0.009803922,0.205882353,0.401960784,0.009708738,0.009615385,0.009345794,0.009345794,0.009174312
0.073426573,0.003460208,0.037800687,0.656357388,0.003424658,0.003424658,0.003424658,0.003424658,0.242320819,0.003401361,0.003367003,0.003367003,0.003344482
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.000607533,0.00667071,0.993943065,0.000605694,0.000605327,0.000605327,0.000605327,0.000605327,0.000604961,0.000604595,0.0006035,0.0006035,0.000602773
0.027777778,0.538461538,0.024390244,0.268292683,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.005102041,0.005025126,0.004975124,0.004975124,0.004950495,0.004950495,0.648514851,0.004950495,0.004926108,0.299019608,0.004830918,0.004830918,0.004784689
0.02173913,0.836734694,0.215686275,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.525423729
0.02173913,0.836734694,0.803921569,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.388888889,0.192982456,0.01754386,0.016949153
0.027777778,0.025641026,0.268292683,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.659574468,0.021276596,0.020408163
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.441823899,0.048513302,0.329173167,0.141965679,0.001557632,0.001557632,0.001557632,0.001557632,0.00155521,0.001552795,0.125193199,0.001545595,0.001540832
0.006024096,0.360946746,0.005847953,0.122807018,0.005813953,0.005813953,0.470930233,0.005813953,0.005780347,0.235632184,0.457627119,0.005649718,0.005586592
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.694915254
0.015151515,0.884057971,0.154929577,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.148648649,0.142857143,0.012987013,0.012658228
0.038461538,0.034482759,0.677419355,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.323529412,0.027027027,0.027027027,0.025641026
0.004237288,0.0041841,0.79253112,0.004149378,0.004132231,0.004132231,0.128099174,0.004132231,0.004115226,0.004098361,0.004048583,0.004048583,0.004016064
0.003164557,0.003134796,0.003115265,0.003115265,0.00310559,0.00310559,0.00310559,0.00310559,0.003095975,0.00308642,0.003058104,0.003058104,0.945288754
0.698275862,0.008403361,0.008264463,0.256198347,0.008196721,0.008196721,0.008196721,0.008196721,0.008130081,0.008064516,0.007874016,0.007874016,0.007751938
0.198717949,0.761006289,0.00621118,0.00621118,0.00617284,0.00617284,0.25308642,0.067901235,0.006134969,0.676829268,0.005988024,0.005988024,0.00591716
0.456521739,0.428571429,0.411764706,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.003759398,0.635687732,0.003690037,0.003690037,0.003676471,0.003676471,0.003676471,0.003676471,0.003663004,0.368613139,0.003610108,0.003610108,0.146953405
0.0625,0.052631579,0.047619048,0.523809524,0.045454545,0.045454545,0.045454545,0.5,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.891304348,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.143835616,0.006711409,0.006622517,0.006622517,0.006578947,0.006578947,0.532894737,0.269736842,0.006535948,0.006493506,0.006369427,0.006369427,0.006289308
0.038461538,0.379310345,0.032258065,0.032258065,0.03125,0.34375,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.007936508,0.007751938,0.770992366,0.007633588,0.007575758,0.007575758,0.007575758,0.007575758,0.007518797,0.082089552,0.00729927,0.00729927,0.079136691
0.910714286,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.375,0.186440678,0.180327869,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.174603175,0.015625,0.014925373,0.014925373,0.15942029
0.318181818,0.304347826,0.014084507,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.392405063
0.015151515,0.014492754,0.014084507,0.718309859,0.013888889,0.013888889,0.152777778,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.00862069,0.764705882,0.504132231,0.090909091,0.008196721,0.008196721,0.008196721,0.008196721,0.008130081,0.008064516,0.165354331,0.007874016,0.007751938
0.027777778,0.025641026,0.024390244,0.024390244,0.738095238,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.119318182,0.005586592,0.613259669,0.226519337,0.005494505,0.005494505,0.005494505,0.005494505,0.005464481,0.005434783,0.005347594,0.005347594,0.005291005
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.000187406,0.002060311,0.000187231,0.020782625,0.088169225,0.823848746,0.000187196,0.000187196,0.000187161,0.000187126,0.037591173,0.000187021,0.017012526
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.002016129,0.24248497,0.261477046,0.261477046,0.001992032,0.400398406,0.001992032,0.001992032,0.001988072,0.001984127,0.001972387,0.001972387,0.001964637
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.011627907,0.91011236,0.78021978,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.01010101
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.379310345
0.02173913,0.836734694,0.803921569,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.006024096,0.00591716,0.005847953,0.005847953,0.005813953,0.005813953,0.005813953,0.005813953,0.005780347,0.005747126,0.005649718,0.005649718,0.899441341
0.924242424,0.014492754,0.014084507,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.861111111,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.261904762,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.323529412,0.027027027,0.027027027,0.538461538
0.943609023,0.003717472,0.003690037,0.003690037,0.003676471,0.003676471,0.003676471,0.077205882,0.003663004,0.003649635,0.003610108,0.003610108,0.003584229
0.107142857,0.005025126,0.004975124,0.004975124,0.004950495,0.846534653,0.004950495,0.004950495,0.004926108,0.004901961,0.004830918,0.004830918,0.004784689
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.738095238,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.027777778,0.538461538,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.583333333,0.025641026,0.024390244,0.268292683,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.011627907,0.011235955,0.89010989,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.01010101
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.632653061
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.261904762,0.023255814,0.022727273,0.021276596,0.021276596,0.428571429
0.011627907,0.011235955,0.010989011,0.010989011,0.010869565,0.010869565,0.77173913,0.010869565,0.010752688,0.436170213,0.010309278,0.010309278,0.01010101
0.910714286,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.004854369,0.004784689,0.194312796,0.004739336,0.004716981,0.004716981,0.004716981,0.004716981,0.004694836,0.004672897,0.004608295,0.004608295,0.735159817
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.788461538,0.019230769,0.018867925,0.018518519,0.01754386,0.368421053,0.016949153
0.715496368,0.109770808,0.073405535,0.145607702,0.001201923,0.109375,0.001201923,0.001201923,0.00120048,0.085131894,0.001194743,0.001194743,0.001191895
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.234042553,0.021276596,0.020408163
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.261904762,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.231234867,0.133896261,0.001203369,0.542719615,0.001201923,0.037259615,0.001201923,0.001201923,0.00120048,0.037170264,0.001194743,0.001194743,0.001191895
0.005102041,0.005025126,0.004975124,0.900497512,0.004950495,0.004950495,0.004950495,0.004950495,0.004926108,0.004901961,0.004830918,0.053140097,0.004784689
0.038461538,0.379310345,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.282051282
0.013157895,0.012658228,0.012345679,0.012345679,0.865853659,0.012195122,0.012195122,0.012195122,0.012048193,0.011904762,0.011494253,0.011494253,0.011235955
0.891304348,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.975728155,0.004784689,0.004739336,0.004739336,0.004716981,0.004716981,0.004716981,0.004716981,0.004694836,0.004672897,0.004608295,0.004608295,0.00456621
0.017857143,0.525423729,0.344262295,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.328125,0.014925373,0.014925373,0.014492754
0.154411765,0.294964029,0.219858156,0.007092199,0.007042254,0.007042254,0.007042254,0.077464789,0.356643357,0.006944444,0.006802721,0.006802721,0.006711409
0.458092486,0.000481,0.000480538,0.000480538,0.000480307,0.000480307,0.000480307,0.538424592,0.538166107,0.000479846,0.000479157,0.000479157,0.000478698
0.009433962,0.009174312,0.54954955,0.009009009,0.008928571,0.008928571,0.008928571,0.098214286,0.008849558,0.00877193,0.008547009,0.008547009,0.176470588
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.65625,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.456521739,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.186440678
0.08203125,0.196911197,0.195402299,0.195402299,0.003816794,0.538167939,0.003816794,0.003816794,0.003802281,0.003787879,0.003745318,0.003745318,0.003717472
0.015151515,0.15942029,0.014084507,0.014084507,0.013888889,0.291666667,0.013888889,0.569444444,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.017857143,0.016949153,0.344262295,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.449275362
0.0625,0.578947368,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.696531792,0.00286533,0.287749288,0.002849003,0.002840909,0.002840909,0.002840909,0.002840909,0.002832861,0.087570621,0.00280112,0.00280112,0.002785515
0.007352941,0.870503597,0.007092199,0.007092199,0.007042254,0.007042254,0.007042254,0.007042254,0.006993007,0.006944444,0.006802721,0.278911565,0.006711409
0.004854369,0.100478469,0.052132701,0.004739336,0.806603774,0.004716981,0.004716981,0.004716981,0.004694836,0.004672897,0.004608295,0.004608295,0.00456621
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.297297297,0.027027027,0.282051282
0.027777778,0.538461538,0.024390244,0.268292683,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.891304348,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.554794521,0.073825503,0.006622517,0.006622517,0.006578947,0.006578947,0.006578947,0.269736842,0.006535948,0.006493506,0.006369427,0.006369427,0.006289308
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.333333333,0.029411765,0.027027027,0.027027027,0.025641026
0.02173913,0.020408163,0.019607843,0.411764706,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.861111111,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.027777778,0.538461538,0.512195122,0.024390244,0.023809524,0.023809524,0.738095238,0.023809524,0.023255814,0.25,0.021276596,0.021276596,0.020408163
0.669811321,0.009174312,0.009009009,0.009009009,0.008928571,0.008928571,0.008928571,0.008928571,0.008849558,0.00877193,0.008547009,0.606837607,0.008403361
0.017857143,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.739130435
0.265873016,0.001317523,0.369250986,0.26412615,0.001312336,0.001312336,0.066929134,0.001312336,0.001310616,0.001308901,0.04041721,0.001303781,0.00130039
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.015151515,0.014492754,0.014084507,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.64556962
0.732142857,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.174603175,0.015625,0.014925373,0.164179104,0.15942029
0.544917258,0.036513545,0.001175088,0.001175088,0.024647887,0.318075117,0.001173709,0.083333333,0.094958968,0.00117096,0.001166861,0.001166861,0.024447031
0.027777778,0.794871795,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.446808511,0.021276596,0.020408163
0.108391608,0.003460208,0.003436426,0.072164948,0.003424658,0.037671233,0.003424658,0.517123288,0.003412969,0.139455782,0.003367003,0.003367003,0.003344482
0.02173913,0.428571429,0.411764706,0.019607843,0.019230769,0.019230769,0.788461538,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.428571429
0.005102041,0.005025126,0.552238806,0.004975124,0.004950495,0.004950495,0.45049505,0.004950495,0.004926108,0.004901961,0.004830918,0.004830918,0.004784689
0.051507538,0.001251564,0.525593009,0.001248439,0.001246883,0.001246883,0.001246883,0.088528678,0.00124533,0.001243781,0.162329616,0.397769517,0.001236094
0.583333333,0.282051282,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.027777778,0.538461538,0.512195122,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.234042553,0.224489796
0.244186047,0.011235955,0.010989011,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.616161616
0.038461538,0.724137931,0.677419355,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.013157895,0.898734177,0.012345679,0.012345679,0.012195122,0.012195122,0.012195122,0.256097561,0.012048193,0.011904762,0.011494253,0.011494253,0.011235955
0.0625,0.052631579,0.523809524,0.047619048,0.045454545,0.045454545,0.5,0.045454545,0.043478261,0.041666667,0.407407407,0.037037037,0.034482759
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.02173913,0.836734694,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.403846154,0.018867925,0.018518519,0.192982456,0.01754386,0.016949153
0.017857143,0.016949153,0.016393443,0.016393443,0.016129032,0.822580645,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.02173913,0.020408163,0.019607843,0.803921569,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.744897959,0.233671988,0.232995658,0.015918958,0.001445087,0.001445087,0.001445087,0.001445087,0.001443001,0.001440922,0.00143472,0.00143472,0.001430615
0.02173913,0.020408163,0.803921569,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.007352941,0.007194245,0.078014184,0.078014184,0.007042254,0.711267606,0.007042254,0.007042254,0.006993007,0.006944444,0.006802721,0.006802721,0.006711409
0.144736842,0.012658228,0.012345679,0.012345679,0.37804878,0.012195122,0.012195122,0.37804878,0.012048193,0.011904762,0.011494253,0.011494253,0.011235955
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.0625,0.052631579,0.047619048,0.523809524,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.011627907,0.011235955,0.010989011,0.010989011,0.010869565,0.010869565,0.119565217,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.717171717
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.65625,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.0625,0.578947368,0.523809524,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.027777778,0.794871795,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.261904762,0.023255814,0.022727273,0.446808511,0.021276596,0.020408163
0.011627907,0.573033708,0.340659341,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.319587629,0.010309278,0.01010101
0.373278237,0.001371742,0.316005472,0.097127223,0.00136612,0.00136612,0.165300546,0.00136612,0.001364256,0.164850136,0.082767978,0.082767978,0.00135318
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.694915254
0.554794521,0.006711409,0.139072848,0.006622517,0.072368421,0.006578947,0.006578947,0.006578947,0.006535948,0.006493506,0.197452229,0.643312102,0.006289308
0.891304348,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.232954545,0.173184358,0.005524862,0.060773481,0.005494505,0.005494505,0.005494505,0.005494505,0.005464481,0.494565217,0.058823529,0.005347594,0.005291005
0.002463054,0.222493888,0.00243309,0.051094891,0.002427184,0.65776699,0.002427184,0.002427184,0.002421308,0.002415459,0.002398082,0.002398082,0.002386635
0.024663677,0.002227171,0.002217295,0.002217295,0.002212389,0.002212389,0.931415929,0.002212389,0.002207506,0.002202643,0.002188184,0.04595186,0.002178649
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.011627907,0.011235955,0.010989011,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.861702128,0.010309278,0.010309278,0.01010101
0.484126984,0.317829457,0.236641221,0.007633588,0.007575758,0.007575758,0.007575758,0.007575758,0.007518797,0.007462687,0.080291971,0.00729927,0.007194245
0.861111111,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.015151515,0.884057971,0.85915493,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.00862069,0.008403361,0.008264463,0.008264463,0.008196721,0.008196721,0.663934426,0.172131148,0.008130081,0.008064516,0.007874016,0.086614173,0.007751938
0.318181818,0.014492754,0.014084507,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.518987342
0.038461538,0.724137931,0.35483871,0.032258065,0.03125,0.03125,0.34375,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.038461538,0.379310345,0.35483871,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.006024096,0.00591716,0.532163743,0.415204678,0.063953488,0.005813953,0.005813953,0.005813953,0.005780347,0.005747126,0.005649718,0.005649718,0.005586592
0.015151515,0.014492754,0.014084507,0.577464789,0.013888889,0.013888889,0.013888889,0.013888889,0.287671233,0.013513514,0.012987013,0.012987013,0.012658228
0.001547988,0.001540832,0.001536098,0.001536098,0.001533742,0.001533742,0.001533742,0.001533742,0.001531394,0.980122324,0.00152207,0.00152207,0.001517451
0.011627907,0.011235955,0.010989011,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.313131313
0.015151515,0.014492754,0.014084507,0.014084507,0.013888889,0.013888889,0.013888889,0.847222222,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.567567568,0.282051282
0.00862069,0.008403361,0.008264463,0.008264463,0.008196721,0.008196721,0.008196721,0.008196721,0.008130081,0.008064516,0.007874016,0.007874016,0.860465116
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.5,0.045454545,0.043478261,0.041666667,0.407407407,0.037037037,0.034482759
0.013157895,0.012658228,0.012345679,0.012345679,0.62195122,0.012195122,0.012195122,0.256097561,0.012048193,0.011904762,0.011494253,0.011494253,0.011235955
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.488372093,0.022727273,0.021276596,0.659574468,0.020408163
0.382911392,0.003134796,0.37694704,0.190031153,0.00310559,0.00310559,0.00310559,0.00310559,0.003095975,0.00308642,0.003058104,0.003058104,0.003039514
0.013157895,0.012658228,0.012345679,0.012345679,0.012195122,0.012195122,0.012195122,0.012195122,0.012048193,0.130952381,0.011494253,0.011494253,0.797752809
0.673913043,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.20754717,0.018518519,0.01754386,0.192982456,0.186440678
0.003267974,0.682847896,0.485530547,0.292604502,0.003205128,0.003205128,0.003205128,0.003205128,0.003194888,0.003184713,0.003154574,0.003154574,0.003134796
0.006410256,0.006289308,0.689440994,0.254658385,0.00617284,0.00617284,0.00617284,0.00617284,0.006134969,0.006097561,0.005988024,0.005988024,0.00591716
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.000984252,0.000981354,0.823702253,0.000979432,0.000978474,0.000978474,0.000978474,0.000978474,0.000977517,0.000976563,0.23466407,0.00097371,0.000971817
0.007936508,0.085271318,0.007633588,0.007633588,0.007575758,0.007575758,0.765151515,0.007575758,0.007518797,0.380597015,0.00729927,0.00729927,0.007194245
0.009433962,0.100917431,0.279279279,0.009009009,0.1875,0.008928571,0.008928571,0.276785714,0.008849558,0.00877193,0.435897436,0.008547009,0.008403361
